id,name,duplicateCount,elementCount,relationshipCount,viewCount,num_formats,hasWarning,hasDuplicate,rel_elem_ratio,view_elem_ratio,source_GitHub,source_Other,source_Unknown,language_bs,language_ca,language_cs,language_da,language_de,language_en,language_es,language_fi,language_fr,language_hr,language_id,language_it,language_ko,language_ms,language_nb,language_nl,language_nn,language_pl,language_pt,language_ru,language_sl,language_sv,language_tl,language_vi,language_yo,language_zh,arb_outcome
ca3e414f-852a-49fb-8c22-766871ed92c8,(new model),3,18,16,1,4,0,1,0.8888888888888888,0.05555555555555555,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
c9bc22e1,4b Inheritance Mappers,1,39,40,1,4,0,1,1.0256410256410255,0.02564102564102564,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4e77bd07-7806-4936-beec-3b2b9c8bc5a6,TOOP-RefModel,0,16,19,3,4,0,0,1.1875,0.1875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bdc28fbc,1 ubiquitous language,1,31,48,1,4,0,1,1.5483870967741935,0.03225806451612903,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
id-582a9579b9754017b1c9b0a915a5684e,3SIS-SI-Suporte,0,90,129,1,4,0,0,1.4333333333333333,0.011111111111111112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
_LXEmAOwzEeyT2eHQCkc07g,naturafrut base,0,12,7,1,4,0,0,0.5833333333333334,0.08333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265214de,Archimate Presentation,0,1679,1015,226,4,1,0,0.604526503871352,0.1346039309112567,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
id-d95c12fc408f42b5af8b0b891388224d,2tdsr-SolucaoSuport,0,123,140,1,4,0,0,1.1382113821138211,0.008130081300813009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
id-6c410ff122964006bfbd8724aea00fe2,WHO SG,0,109,199,20,4,0,0,1.8256880733944953,0.1834862385321101,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_BuKAUNmAEeqgY5yD8SByCQ,Antwerpen,0,52,29,1,4,0,0,0.5576923076923077,0.019230769230769232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
c63cdd5e,(new model),1,20,11,1,4,0,1,0.55,0.05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
b8d49867,3 responsibility layers,1,69,25,3,4,0,1,0.36231884057971014,0.043478260869565216,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
id-a38bdc19622f419196e1f096879b2a00,LFEnergyFunctionalArchitectureModel,0,525,517,31,4,0,0,0.9847619047619047,0.05904761904761905,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_NPo08FsxEeul4L4ngN2BiA,KoopVerVM20210122,0,14,14,1,4,0,0,1.0,0.07142857142857142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
723b6dc3-1c32-41a5-a02b-6d27b40c34d8,Meta Model and Patterns,0,408,633,46,4,1,0,1.5514705882352942,0.11274509803921569,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7c93c8b4,1 evolving order,0,33,52,1,4,0,0,1.5757575757575757,0.030303030303030304,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
e4a95f60-c7cd-46b0-9737-fdacbc30eb64,GroundUpDB,1,38,71,3,4,0,1,1.868421052631579,0.07894736842105263,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
cbccfab8-3b3d-4fc4-bc15-0aa6704e236d,Vista Proceso de Negocio,0,104,118,1,4,0,0,1.1346153846153846,0.009615384615384616,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9756c58e,5 Repository,0,115,117,1,4,0,0,1.017391304347826,0.008695652173913044,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
_yhCMgCAMEeqqcaoAsxFIeg,WINn,0,12,10,1,4,0,0,0.8333333333333334,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d35b7b41-b41e-417f-8f0b-4b46b25609b7,FORA,1,2070,4830,203,4,1,1,2.3333333333333335,0.09806763285024155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
770c4aed-d34a-4ab8-bb3a-83aebdbe0ca7,Report API,0,40,51,2,4,0,0,1.275,0.05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d836fdfa-2316-4f46-81be-745b63fa9918,(new model),1,10,10,1,4,0,1,1.0,0.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
i5_91116,Palvelusetelin ja maksusitoumuksen käsitemalli [Käsitemalli],0,137,209,14,4,0,0,1.5255474452554745,0.10218978102189781,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
__NpqUKM4EeqEM7mFKilpXw,System configuration lifecycle,0,21,21,1,4,0,0,1.0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
_19fwAKxsEeqEM7mFKilpXw,MobilityServiceProfil,0,58,73,2,4,0,0,1.2586206896551724,0.034482758620689655,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
_Y6s98HQ_EeqHBZyMlFJVZw,Бизнес-аналитик,0,14,13,1,4,0,0,0.9285714285714286,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
eaedaf45-d691-4aaf-ac35-02cb77856490,(new model),1,26,30,1,4,0,1,1.1538461538461537,0.038461538461538464,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
364742fe-c963-492f-95d6-43e6be85f895,3 Observations for Corporate Finance,0,88,112,7,4,0,0,1.2727272727272727,0.07954545454545454,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_th0msJXREey7XMPwOAXJ1g,SistemaWeb,0,14,6,2,4,0,0,0.42857142857142855,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
_9q5dAGZcEe2ck8ytUMEi6A,Architecture logicielle,0,18,19,4,4,0,0,1.0555555555555556,0.2222222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id-82442a4c03634d388a1bc2a24ed05a99,ING.ARCHI.HEY-BLUE,0,374,1103,57,4,0,0,2.949197860962567,0.15240641711229946,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_Dra7kH6bEeyiydZsM2RdLg,mall-covid,0,16,0,4,2,0,0,0.0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
id-5033b3699a21436e9388c04f0c67cf84,messager,0,38,49,8,4,0,0,1.2894736842105263,0.21052631578947367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_JU9WQISWEeyxbevs_zeV6g,Simulation for Francis,0,16,17,1,4,0,0,1.0625,0.0625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
_214CwPyrEeq_35Z1GKTxtw,fonc erp,0,41,27,1,4,0,0,0.6585365853658537,0.024390243902439025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5e7670a0,Assignment08,0,157,176,6,4,0,0,1.1210191082802548,0.03821656050955414,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_vJbQQHk1EeuCM8KqVoRWiA,gestion des réservation,0,19,26,2,4,0,0,1.368421052631579,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id-19e995bff1284a758c8e4930cdd839b5,Project,0,48,73,3,4,0,0,1.5208333333333333,0.0625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id-a29af8bcdc9447238944ea36ee4873fb,MedicAlly,0,85,126,3,4,0,0,1.4823529411764707,0.03529411764705882,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_CbEkYKNAEeqEM7mFKilpXw,Software configuration lifecycle,0,19,19,1,4,0,0,1.0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25157e4d,Assignment06,0,19,15,1,4,0,0,0.7894736842105263,0.05263157894736842,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0476a732-40e4-4028-ac1b-616b4966be30,Microservices Design Patterns - Saga Orchestration,0,17,29,1,4,0,0,1.7058823529411764,0.058823529411764705,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
_3jz44DmKEeufTvxJgLajhw,MaaSLABSPlanung3.0,0,68,76,1,4,0,0,1.1176470588235294,0.014705882352941176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id-ea12c7b9ede84a8dae334d9752053744,EA-Arkkitehtuurin koordinointi,0,322,294,51,4,0,0,0.9130434782608695,0.15838509316770186,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id-23e5d5a4323c4bba90cb8f87aff961ee,(new model),1,56,94,1,4,0,1,1.6785714285714286,0.017857142857142856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
516b515f,1 Domain Model,0,24,25,1,4,0,0,1.0416666666666667,0.041666666666666664,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
e506a7d1,examination,0,40,51,1,4,0,0,1.275,0.025,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id-cb15537a-7007-4f84-857e-c80a835b2d4c,ArchiSurance Health,0,69,116,22,4,0,0,1.681159420289855,0.3188405797101449,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id-b1596a7976d54ef98b35551ab0d90592,DirecionaCar,0,65,89,9,4,0,0,1.3692307692307693,0.13846153846153847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_jC4jYLVwEeqEM7mFKilpXw,Übung 3 Gruppe 4,0,64,78,2,4,0,0,1.21875,0.03125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id-6c219508aca84072b7d6c16577f018bc,Transformation,0,11,12,1,4,0,0,1.0909090909090908,0.09090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
id-f89e5c031f397811f6aa0fac0dbac5bc,FORA - Modelschool De Vlieger,0,1058,2679,67,4,1,0,2.5321361058601135,0.06332703213610585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
_B9GlcFgrEeuh5NpLcuE3vA,payments-arch,0,18,20,1,4,0,0,1.1111111111111112,0.05555555555555555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9cdd2404,3 user interface,0,246,496,3,4,0,0,2.016260162601626,0.012195121951219513,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2bb8332f,5 customer-supplier teams,0,22,47,2,4,0,0,2.1363636363636362,0.09090909090909091,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
_XLgI8LchEeqEM7mFKilpXw,Smartcities,0,21,23,1,4,0,0,1.0952380952380953,0.047619047619047616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5a4b03f0,design patterns overview,0,39,0,2,4,0,0,0.0,0.05128205128205128,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
f6ad0a42-7e66-4e40-a11e-b883bb21212f,Tecnology Component,0,76,93,1,4,0,0,1.2236842105263157,0.013157894736842105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
id-a1ac61f94006468a91338b2e798d7e7d,PRY_15582 LIQUIDEZ PLUS,0,186,224,8,4,0,0,1.2043010752688172,0.043010752688172046,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_1dQksEUSEeufTvxJgLajhw,SGGM-102 SW architecture,0,16,10,1,4,0,0,0.625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
d7af9041,2 layered architecture,1,122,177,6,4,0,1,1.4508196721311475,0.04918032786885246,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
id-0886eda541c445b79a6c8f0ef8650077,Delivery_future,0,52,68,1,4,0,0,1.3076923076923077,0.019230769230769232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
id-4bf46705-aa42-480c-8f92-ebfc45eef027,Cloud Native Architecture,0,459,260,31,4,0,0,0.5664488017429193,0.06753812636165578,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b0302456,app example 1 (message bus),1,274,438,3,4,0,1,1.5985401459854014,0.010948905109489052,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
f4ee7892-3309-45c2-9d56-1bb5e2c35265,repositoryumcu,0,74,76,1,4,0,0,1.027027027027027,0.013513513513513514,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3dc36f94-ca0c-4f0d-b05f-f7bb8647d3a9,Monolith - Allied Employee Boarding,0,16,17,1,2,0,0,1.0625,0.0625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3703a2a1,33 app example 4 (domain model),0,62,71,3,4,0,0,1.1451612903225807,0.04838709677419355,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_d23SoKt5EeqEM7mFKilpXw,Cloud Amazon,0,22,22,3,4,0,0,1.0,0.13636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44076c2a-bab4-4eb0-af81-d8d892c711d7,LGPD,0,138,191,8,4,0,0,1.3840579710144927,0.057971014492753624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
id-a8b317e47ae94c0f963ea1dd544a8090,Archimate Modeling,0,78,85,1,4,0,0,1.0897435897435896,0.01282051282051282,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5051709a,State,0,35,55,2,4,0,0,1.5714285714285714,0.05714285714285714,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
_BXOlAC_BEeqqcaoAsxFIeg,Research-systemStructure1,0,96,128,9,4,0,0,1.3333333333333333,0.09375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id-50f4a8ad752b40f7be34a1f3fe424c25,Camadas,0,166,246,5,4,0,0,1.4819277108433735,0.030120481927710843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_UkgRcKUPEeyVi7WGkDHboQ,AiRoPay,0,10,9,1,4,0,0,0.9,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ea5dec98-1160-46c8-81eb-b940e99baaa1,Data model test,0,21,16,2,4,0,0,0.7619047619047619,0.09523809523809523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
_mOioQH1jEeqjCeBtMxTJVQ,Cloud Amazon,0,17,22,1,4,0,0,1.2941176470588236,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74e30801,4 specification,0,22,17,2,4,0,0,0.7727272727272727,0.09090909090909091,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
_M0C8MAfOEeu_35Z1GKTxtw,Output inspection,0,11,9,1,4,0,0,0.8181818181818182,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
_igZ_cKctEeqEM7mFKilpXw,Belarus,0,30,36,1,4,0,0,1.2,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8a584d4b-3fc8-4904-b3b5-b3d91b6f8d54,Data model test,0,20,16,1,2,0,0,0.8,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
_bTKQwNEcEeib2vfQ4l86Yg,,0,20,20,5,4,0,0,1.0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d676ecdc,7 Data Transfer Object,1,75,93,1,4,0,1,1.24,0.013333333333333334,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34aad189-81b4-4a89-bfc7-aea45b63a783,CA Felles API-katalog,0,80,127,3,4,0,0,1.5875,0.0375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0133f8ac,1  bounded context,0,60,108,1,4,0,0,1.8,0.016666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0d24b44e,8 Optimistic Offline Lock,0,32,43,1,4,0,0,1.34375,0.03125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c70d498b-3a9a-42c3-b752-8481f01a669c,Digitaliseringsdirektoratet,0,245,72,9,4,0,0,0.2938775510204082,0.036734693877551024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_AZb0kKziEe2vW5IAILnJcQ,D1,0,14,22,1,4,0,0,1.5714285714285714,0.07142857142857142,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5dea72cb,MyTouristicGuide,0,124,153,4,4,0,0,1.2338709677419355,0.03225806451612903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_ZID2YJE8Eeqwvcm2LAkYWA,Research and development,0,12,12,2,4,0,0,1.0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
_LK3IoGBEEemMYewRRb4vMg,Bookshop class assignment,0,18,13,1,4,0,0,0.7222222222222222,0.05555555555555555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54ef9ea6-655d-46de-9335-aab2a01b3204,additional patterns 2 Martins Clean Architecture BAD,1,112,131,4,4,0,1,1.1696428571428572,0.03571428571428571,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
id-b47596bfb15342c19bf7e331451f341d,(new model),0,43,68,1,4,0,0,1.5813953488372092,0.023255813953488372,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5a63eef3,MyTGuide,10,127,209,4,4,0,1,1.6456692913385826,0.031496062992125984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
id-c315af48ce3441ba9ae8e661c579b3a8,SmartPharma,0,98,138,1,4,0,0,1.4081632653061225,0.01020408163265306,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
685c01c7-88e4-492a-bdac-37d8995f651d,gsip,1,16,16,1,4,1,1,1.0,0.0625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
id-3bf430c16f77456c818701074702b824,AplicacionGuiada,1,131,167,19,4,0,1,1.2748091603053435,0.1450381679389313,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4e84f1fa,ArchiMate Excercises,0,79,105,5,4,0,0,1.3291139240506329,0.06329113924050633,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id-e80b60841f634fbeb2b3ad7e2222e817,(new model),0,81,120,1,4,1,0,1.4814814814814814,0.012345679012345678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
id-e13c07a5-6911-47ff-8633-bfd897be41ce,Interoperability testing snippet-3,0,28,27,1,4,0,0,0.9642857142857143,0.03571428571428571,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id-9bbd7fb2,app example 3 (REST),0,99,128,1,4,0,0,1.292929292929293,0.010101010101010102,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6c4054a4,Warehouse model,0,85,86,7,4,0,0,1.011764705882353,0.08235294117647059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
id-679fbf4e-44af-4c56-aaf5-f36a601ed1c0,Sensei,0,409,422,58,4,1,0,1.0317848410757946,0.14180929095354522,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2a66d2b3-3895-447c-b097-285debd4134b,OU research,0,15,17,1,4,0,0,1.1333333333333333,0.06666666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0d52e35d,7 modules ,0,12,10,1,4,0,0,0.8333333333333334,0.08333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id-e1ef8cfe4d624f38a77177c7ed4b7a74,Cautious Barnacle,0,24,34,1,4,1,0,1.4166666666666667,0.041666666666666664,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
id-cd4d227f250d447981ec6377d4a13065,Preisbilder,0,132,241,21,4,0,0,1.8257575757575757,0.1590909090909091,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_Uk3MsBlfEeuxZMUIY-ihGw,Digital Television TV,0,19,16,1,4,0,0,0.8421052631578947,0.05263157894736842,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
_gFuogKppEeqEM7mFKilpXw,UASSISTER1920GENAP-KELAS-C-1710511073,0,103,94,2,4,0,0,0.912621359223301,0.019417475728155338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id-247a20cfb9cc4f88832d31979f6627ce,E1_Final,1,51,67,2,4,0,1,1.3137254901960784,0.0392156862745098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2fb64b0c-c9ec-47db-8688-1555c50ae2a6,vista infraestructura de la aplicación,0,77,100,1,4,0,0,1.2987012987012987,0.012987012987012988,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id-4f7ef303a7244269810ba38193a6991c,hotel reservation ,0,128,156,1,4,0,0,1.21875,0.0078125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
_GfBmQJ3sEeubWeXAMIQrFw,Arborescence site aitec,0,138,33,1,4,0,0,0.2391304347826087,0.007246376811594203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id-d376cd37703742fc86d7b1e2ec995781,(new model),0,236,320,1,4,0,0,1.3559322033898304,0.00423728813559322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3ddf0fda-495d-4ab1-8bf5-4332a3f78aa1,Arquitectura_OAS_UD,0,223,308,7,4,0,0,1.3811659192825112,0.03139013452914798,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
